feature,gain,split
recent_36m_overdue_3d_month_rto,173.99217891693115,15
m6_rep_apl_suc_amt_min,172.89023065567017,17
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_30d,171.50588989257812,15
avg_ddf_rep_dte_ord_crt_tim_1,169.7816812992096,20
af_6m_inter_1m_sum_up,166.04326820373535,13
30stg_pln_repay_amt_second_der_mean_rto,165.82611989974976,18
ddf_24m_rep_dte_neg_7_crt_dt_avg_prc_amt,164.91307973861694,15
m1_manual_deduct_rep_apl_cnt_rat,164.88779163360596,7
ddf_mdl_max_con_dau_dt_30d,163.88265824317932,16
ord_apl_suc_sum_prc_amt_180_day_19_23,157.22544145584106,14
m1_stg_pln_manual_rep_apl_suc_cnt_avg,155.8526201248169,14
stg_pln_cnt_adv_rep_bjq_12m_rto,154.75781106948853,16
stg_pln_cnt_d0_rep_his_fst_ord,154.51076793670654,17
d7_d15_apl_ord_prc_amt_avg_rat,154.40982866287231,15
d365_aplord_fal_month_cnt,153.77623987197876,12
ddf_6m_rep_dte_neg_3_crt_dt_rep_prc_amt_rto,151.74199092388153,17
payment_balancenotenough_day_rate_3m,150.26950073242188,16
credit_loan_avg_days_24m,142.70004796981812,12
ddf_12m_rep_dte_neg_1_crt_dt_rep_prc_amt_rto,142.67888975143433,13
m3_manual_rep_apl_suc_amt_sum,141.79856038093567,15
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_30d,139.85059928894043,5
d1080_trade_fail_stgnum_avg_mon_divide_his_trade_success_stgnum_avg_mon,139.76849937438965,13
d730_avl_lmt_con_drp_month_max,135.43812906742096,10
m3_stg_pln_rep_apl_fal_cnt_mor_2_cnt_rat,134.63628959655762,12
stg_pln_sum_rep_prc_12m_his_d0_afn_zd_rto,134.2213100194931,15
rsk_avl_lmt_ch_les_5000_rate_12m,132.81909894943237,14
stg_pln_sum_rep_prc_12m_his_d0_non_zd_rto_v2,127.94900178909302,12
stg_pln_sum_rep_prc_3m_his_d0_evn_zd_rto_v2,126.96184921264648,11
m6_stg_pln_manual_rep_apl_fal_cnt_sum,125.0611515045166,10
m6_stg_pln_rep_apl_amt_ovd_1d_3d_min,124.72788000106812,12
ddf_bjq_12m_rep_dte_7_crt_dt_rep_prc_amt,124.47243869304657,11
m3_stg_pln_d0_normal_batch_rep_apl_cnt_mor_0_cnt_rat,121.71887969970703,8
m6_stg_pln_normal_batch_rep_apl_cnt_min,119.08628177642822,11
stg_pln_max_prc_amt_adv_rct_12m,119.00154930353165,13
ord_apl_suc_sum_prc_amt_360_day_13_18_bjq_12m,117.04069948196411,10
credit_loan_usage_rate_24m,115.64875888824463,12
m1_rep_apl_suc_stg_pln_cnt_max,113.28596878051758,7
min_avl_lmt_lft_rep_prc_2m_cash_36m,112.35241335630417,12
used_rate_ch_grt_0p5_rate_3m,110.92519998550415,9
stg_pln_min_prc_amt_6m_ftr,107.49819993972778,9
pst_ord_apl_suc_max_prc_amt_360_day_bjq_12m,106.89058947563171,12
m3_payment_not_eng_inteday_avg,105.79141998291016,8
sum_talk_duration_call_mode_ai_180d,104.1181321144104,9
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,101.96873903274536,10
d180_apl_ord_prc_amt_per_stg_min,100.24936962127686,9
stg_pln_max_prc_amt_adv_rct_6m,99.2424898147583,9
m6_manual_tim_19_24_rep_apl_suc_cnt,98.38303184509277,10
m6_manual_rep_apl_suc_cnt_in_manual_rep_rat,98.36402082443237,9
stg_pln_max_prc_amt_adv_d0_rep_his_fst_ord_bjq_12m,97.46887922286987,9
payment_balancenotenough_dis_rate_1m,97.26940697431564,12
light_d720_sum_faqi_prc_amt_divide_heavy_d720_sum_faqi_prc_amt,96.08987951278687,10
stg_pln_max_prc_amt_adv_d0_rep_bjq_12m,95.54644018411636,9
stg_pln_pay_off_cnt_d0_rep_bjq_12m_rto,84.59124898910522,11
stg_pln_sum_rep_prc_3m_his_d0_afn_zd_rto_v2,82.04353141784668,8
d60_apl_ord_prc_amt_per_stg_min,72.98680019378662,6
stg_pln_avg_prc_amt_1m_on_light,71.8205099105835,6
rsk_avl_lmt_ch_1m_les_1000_rate_1m,68.85850048065186,4
d90_aplord_suc_month_rto,67.47789907455444,6
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,66.46909046173096,6
m1_mrn_rep_apl_cnt,58.107239723205566,6
stg_pln_sum_rep_prc_12m_his_d0_non_zd_v2,55.61495876312256,5
d90_apl_ord_dis_bsy_typ_cnt_all,51.1334114074707,4
rsk_lmt_rate_ch_1m_grt_0p2_cnt_3m,51.08852958679199,4
ord_apl_min_prc_amt_360_day_bjq_12m,50.00671029090881,6
d90_aplord_fal_month_cnt,49.523590087890625,4
m3_add_bathch_rep_apl_suc_amt_sum,49.24540042877197,4
stg_pln_cnt_7d_ftr_rep_cash,45.12532949447632,5
m3_manual_rep_apl_stg_pln_cnt_max,44.39739990234375,2
m6_stg_pln_ovd_1d_3d_manual_deduct_rep_apl_fal_cnt,37.18594026565552,4
credit_fund_level1_reject_cnt_24m,34.85667037963867,4
ddf_bjq_12m_rep_dte_neg_7_crt_dt_ord_cnt,32.337470054626465,4
m3_manual_deduct_rep_apl_suc_amt_sum,30.935230255126953,3
percent_true_followup_code_wfjt_called_phone_social_relations_friend_90d,28.80302906036377,2
recent_24m_settle_loan_diff_days_min,22.802000045776367,2
ord_apl_fal_cnt_360_day_bjq_12m,22.5450599193573,3
stg_pln_sum_rep_prc_3m_his_ovd_0d_pls_3d_afn_pk_rto_v2,16.64495038986206,2
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_30d,15.461699962615967,2
ord_apl_cnt_360_day_04_06_bjq_12m,7.255809783935547,1
ai_busy_cnt_15d,0.0,0
his_360_day_csh_suc_ord_cnt_bjq_12m,0.0,0
